ENP1: rounded = 5, raw = 5.000000, rounded_increase = 0.0, calc = ENP1 = 5 (raw 5.000000)
ENP626: rounded = 4991, raw = 4990.656015, rounded_increase = 0, calc = [4990.561632 + (5000.000000 - 4990.561632) x 1.00%]
ENP627: rounded = 4991, raw = 4990.749455, rounded_increase = 0, calc = [4990.656015 + (5000.000000 - 4990.656015) x 1.00%]
ENP628: rounded = 4991, raw = 4990.841961, rounded_increase = 0, calc = [4990.749455 + (5000.000000 - 4990.749455) x 1.00%]
ENP629: rounded = 4991, raw = 4990.933541, rounded_increase = 0, calc = [4990.841961 + (5000.000000 - 4990.841961) x 1.00%]
ENP630: rounded = 4991, raw = 4991.024206, rounded_increase = 0, calc = [4990.933541 + (5000.000000 - 4990.933541) x 1.00%]
ENP631: rounded = 4991, raw = 4991.113964, rounded_increase = 0, calc = [4991.024206 + (5000.000000 - 4991.024206) x 1.00%]
ENP632: rounded = 4991, raw = 4991.202824, rounded_increase = 0, calc = [4991.113964 + (5000.000000 - 4991.113964) x 1.00%]
ENP633: rounded = 4991, raw = 4991.290796, rounded_increase = 0, calc = [4991.202824 + (5000.000000 - 4991.202824) x 1.00%]
ENP634: rounded = 4991, raw = 4991.377888, rounded_increase = 0, calc = [4991.290796 + (5000.000000 - 4991.290796) x 1.00%]
ENP635: rounded = 4991, raw = 4991.464109, rounded_increase = 0, calc = [4991.377888 + (5000.000000 - 4991.377888) x 1.00%]
ENP636: rounded = 4992, raw = 4991.549468, rounded_increase = 0, calc = [4991.464109 + (5000.000000 - 4991.464109) x 1.00%]
ENP637: rounded = 4992, raw = 4991.633973, rounded_increase = 0, calc = [4991.549468 + (5000.000000 - 4991.549468) x 1.00%]
ENP638: rounded = 4992, raw = 4991.717633, rounded_increase = 0, calc = [4991.633973 + (5000.000000 - 4991.633973) x 1.00%]
ENP639: rounded = 4992, raw = 4991.800457, rounded_increase = 0, calc = [4991.717633 + (5000.000000 - 4991.717633) x 1.00%]
ENP640: rounded = 4992, raw = 4991.882452, rounded_increase = 0, calc = [4991.800457 + (5000.000000 - 4991.800457) x 1.00%]
ENP641: rounded = 4992, raw = 4991.963628, rounded_increase = 0, calc = [4991.882452 + (5000.000000 - 4991.882452) x 1.00%]
ENP642: rounded = 4992, raw = 4992.043992, rounded_increase = 0, calc = [4991.963628 + (5000.000000 - 4991.963628) x 1.00%]
ENP643: rounded = 4992, raw = 4992.123552, rounded_increase = 0, calc = [4992.043992 + (5000.000000 - 4992.043992) x 1.00%]
ENP644: rounded = 4992, raw = 4992.202316, rounded_increase = 0, calc = [4992.123552 + (5000.000000 - 4992.123552) x 1.00%]
ENP645: rounded = 4992, raw = 4992.280293, rounded_increase = 0, calc = [4992.202316 + (5000.000000 - 4992.202316) x 1.00%]
ENP646: rounded = 4992, raw = 4992.357490, rounded_increase = 0, calc = [4992.280293 + (5000.000000 - 4992.280293) x 1.00%]
ENP647: rounded = 4992, raw = 4992.433915, rounded_increase = 0, calc = [4992.357490 + (5000.000000 - 4992.357490) x 1.00%]
ENP648: rounded = 4993, raw = 4992.509576, rounded_increase = 0, calc = [4992.433915 + (5000.000000 - 4992.433915) x 1.00%]
ENP649: rounded = 4993, raw = 4992.584480, rounded_increase = 0, calc = [4992.509576 + (5000.000000 - 4992.509576) x 1.00%]
ENP650: rounded = 4993, raw = 4992.658636, rounded_increase = 0, calc = [4992.584480 + (5000.000000 - 4992.584480) x 1.00%]
ENP651: rounded = 4993, raw = 4992.732049, rounded_increase = 0, calc = [4992.658636 + (5000.000000 - 4992.658636) x 1.00%]
ENP652: rounded = 4993, raw = 4992.804729, rounded_increase = 0, calc = [4992.732049 + (5000.000000 - 4992.732049) x 1.00%]
ENP653: rounded = 4993, raw = 4992.876681, rounded_increase = 0, calc = [4992.804729 + (5000.000000 - 4992.804729) x 1.00%]
ENP654: rounded = 4993, raw = 4992.947915, rounded_increase = 0, calc = [4992.876681 + (5000.000000 - 4992.876681) x 1.00%]
ENP655: rounded = 4993, raw = 4993.018435, rounded_increase = 0, calc = [4992.947915 + (5000.000000 - 4992.947915) x 1.00%]
ENP656: rounded = 4993, raw = 4993.088251, rounded_increase = 0, calc = [4993.018435 + (5000.000000 - 4993.018435) x 1.00%]
ENP657: rounded = 4993, raw = 4993.157369, rounded_increase = 0, calc = [4993.088251 + (5000.000000 - 4993.088251) x 1.00%]
ENP658: rounded = 4993, raw = 4993.225795, rounded_increase = 0, calc = [4993.157369 + (5000.000000 - 4993.157369) x 1.00%]
ENP659: rounded = 4993, raw = 4993.293537, rounded_increase = 0, calc = [4993.225795 + (5000.000000 - 4993.225795) x 1.00%]
ENP660: rounded = 4993, raw = 4993.360602, rounded_increase = 0, calc = [4993.293537 + (5000.000000 - 4993.293537) x 1.00%]
ENP661: rounded = 4993, raw = 4993.426996, rounded_increase = 0, calc = [4993.360602 + (5000.000000 - 4993.360602) x 1.00%]
ENP662: rounded = 4993, raw = 4993.492726, rounded_increase = 0, calc = [4993.426996 + (5000.000000 - 4993.426996) x 1.00%]
ENP663: rounded = 4994, raw = 4993.557798, rounded_increase = 0, calc = [4993.492726 + (5000.000000 - 4993.492726) x 1.00%]
ENP664: rounded = 4994, raw = 4993.622220, rounded_increase = 0, calc = [4993.557798 + (5000.000000 - 4993.557798) x 1.00%]
ENP665: rounded = 4994, raw = 4993.685998, rounded_increase = 0, calc = [4993.622220 + (5000.000000 - 4993.622220) x 1.00%]
ENP666: rounded = 4994, raw = 4993.749138, rounded_increase = 0, calc = [4993.685998 + (5000.000000 - 4993.685998) x 1.00%]
ENP667: rounded = 4994, raw = 4993.811647, rounded_increase = 0, calc = [4993.749138 + (5000.000000 - 4993.749138) x 1.00%]
ENP668: rounded = 4994, raw = 4993.873530, rounded_increase = 0, calc = [4993.811647 + (5000.000000 - 4993.811647) x 1.00%]
ENP669: rounded = 4994, raw = 4993.934795, rounded_increase = 0, calc = [4993.873530 + (5000.000000 - 4993.873530) x 1.00%]
ENP670: rounded = 4994, raw = 4993.995447, rounded_increase = 0, calc = [4993.934795 + (5000.000000 - 4993.934795) x 1.00%]
ENP671: rounded = 4994, raw = 4994.055493, rounded_increase = 0, calc = [4993.995447 + (5000.000000 - 4993.995447) x 1.00%]
ENP672: rounded = 4994, raw = 4994.114938, rounded_increase = 0, calc = [4994.055493 + (5000.000000 - 4994.055493) x 1.00%]
ENP673: rounded = 4994, raw = 4994.173788, rounded_increase = 0, calc = [4994.114938 + (5000.000000 - 4994.114938) x 1.00%]
ENP674: rounded = 4994, raw = 4994.232050, rounded_increase = 0, calc = [4994.173788 + (5000.000000 - 4994.173788) x 1.00%]
ENP675: rounded = 4994, raw = 4994.289730, rounded_increase = 0, calc = [4994.232050 + (5000.000000 - 4994.232050) x 1.00%]
ENP676: rounded = 4994, raw = 4994.346833, rounded_increase = 0, calc = [4994.289730 + (5000.000000 - 4994.289730) x 1.00%]
ENP677: rounded = 4994, raw = 4994.403364, rounded_increase = 0, calc = [4994.346833 + (5000.000000 - 4994.346833) x 1.00%]
ENP678: rounded = 4994, raw = 4994.459331, rounded_increase = 0, calc = [4994.403364 + (5000.000000 - 4994.403364) x 1.00%]
ENP679: rounded = 4995, raw = 4994.514737, rounded_increase = 0, calc = [4994.459331 + (5000.000000 - 4994.459331) x 1.00%]
ENP680: rounded = 4995, raw = 4994.569590, rounded_increase = 0, calc = [4994.514737 + (5000.000000 - 4994.514737) x 1.00%]
ENP681: rounded = 4995, raw = 4994.623894, rounded_increase = 0, calc = [4994.569590 + (5000.000000 - 4994.569590) x 1.00%]
ENP682: rounded = 4995, raw = 4994.677655, rounded_increase = 0, calc = [4994.623894 + (5000.000000 - 4994.623894) x 1.00%]
ENP683: rounded = 4995, raw = 4994.730879, rounded_increase = 0, calc = [4994.677655 + (5000.000000 - 4994.677655) x 1.00%]
ENP684: rounded = 4995, raw = 4994.783570, rounded_increase = 0, calc = [4994.730879 + (5000.000000 - 4994.730879) x 1.00%]
ENP685: rounded = 4995, raw = 4994.835734, rounded_increase = 0, calc = [4994.783570 + (5000.000000 - 4994.783570) x 1.00%]
ENP686: rounded = 4995, raw = 4994.887377, rounded_increase = 0, calc = [4994.835734 + (5000.000000 - 4994.835734) x 1.00%]
ENP687: rounded = 4995, raw = 4994.938503, rounded_increase = 0, calc = [4994.887377 + (5000.000000 - 4994.887377) x 1.00%]
ENP688: rounded = 4995, raw = 4994.989118, rounded_increase = 0, calc = [4994.938503 + (5000.000000 - 4994.938503) x 1.00%]
ENP689: rounded = 4995, raw = 4995.039227, rounded_increase = 0, calc = [4994.989118 + (5000.000000 - 4994.989118) x 1.00%]
ENP690: rounded = 4995, raw = 4995.088834, rounded_increase = 0, calc = [4995.039227 + (5000.000000 - 4995.039227) x 1.00%]
ENP691: rounded = 4995, raw = 4995.137946, rounded_increase = 0, calc = [4995.088834 + (5000.000000 - 4995.088834) x 1.00%]
ENP692: rounded = 4995, raw = 4995.186567, rounded_increase = 0, calc = [4995.137946 + (5000.000000 - 4995.137946) x 1.00%]
ENP693: rounded = 4995, raw = 4995.234701, rounded_increase = 0, calc = [4995.186567 + (5000.000000 - 4995.186567) x 1.00%]
ENP694: rounded = 4995, raw = 4995.282354, rounded_increase = 0, calc = [4995.234701 + (5000.000000 - 4995.234701) x 1.00%]
ENP695: rounded = 4995, raw = 4995.329530, rounded_increase = 0, calc = [4995.282354 + (5000.000000 - 4995.282354) x 1.00%]
ENP696: rounded = 4995, raw = 4995.376235, rounded_increase = 0, calc = [4995.329530 + (5000.000000 - 4995.329530) x 1.00%]
ENP697: rounded = 4995, raw = 4995.422473, rounded_increase = 0, calc = [4995.376235 + (5000.000000 - 4995.376235) x 1.00%]
ENP698: rounded = 4995, raw = 4995.468248, rounded_increase = 0, calc = [4995.422473 + (5000.000000 - 4995.422473) x 1.00%]
ENP699: rounded = 4996, raw = 4995.513566, rounded_increase = 0, calc = [4995.468248 + (5000.000000 - 4995.468248) x 1.00%]
ENP700: rounded = 4996, raw = 4995.558430, rounded_increase = 0, calc = [4995.513566 + (5000.000000 - 4995.513566) x 1.00%]
ENP701: rounded = 4996, raw = 4995.602846, rounded_increase = 0, calc = [4995.558430 + (5000.000000 - 4995.558430) x 1.00%]
ENP702: rounded = 4996, raw = 4995.646817, rounded_increase = 0, calc = [4995.602846 + (5000.000000 - 4995.602846) x 1.00%]
ENP703: rounded = 4996, raw = 4995.690349, rounded_increase = 0, calc = [4995.646817 + (5000.000000 - 4995.646817) x 1.00%]
ENP704: rounded = 4996, raw = 4995.733446, rounded_increase = 0, calc = [4995.690349 + (5000.000000 - 4995.690349) x 1.00%]
ENP705: rounded = 4996, raw = 4995.776111, rounded_increase = 0, calc = [4995.733446 + (5000.000000 - 4995.733446) x 1.00%]
ENP706: rounded = 4996, raw = 4995.818350, rounded_increase = 0, calc = [4995.776111 + (5000.000000 - 4995.776111) x 1.00%]
ENP707: rounded = 4996, raw = 4995.860166, rounded_increase = 0, calc = [4995.818350 + (5000.000000 - 4995.818350) x 1.00%]
ENP708: rounded = 4996, raw = 4995.901565, rounded_increase = 0, calc = [4995.860166 + (5000.000000 - 4995.860166) x 1.00%]
ENP709: rounded = 4996, raw = 4995.942549, rounded_increase = 0, calc = [4995.901565 + (5000.000000 - 4995.901565) x 1.00%]
ENP710: rounded = 4996, raw = 4995.983124, rounded_increase = 0, calc = [4995.942549 + (5000.000000 - 4995.942549) x 1.00%]
ENP711: rounded = 4996, raw = 4996.023292, rounded_increase = 0, calc = [4995.983124 + (5000.000000 - 4995.983124) x 1.00%]
ENP712: rounded = 4996, raw = 4996.063059, rounded_increase = 0, calc = [4996.023292 + (5000.000000 - 4996.023292) x 1.00%]
ENP713: rounded = 4996, raw = 4996.102429, rounded_increase = 0, calc = [4996.063059 + (5000.000000 - 4996.063059) x 1.00%]
ENP714: rounded = 4996, raw = 4996.141405, rounded_increase = 0, calc = [4996.102429 + (5000.000000 - 4996.102429) x 1.00%]
ENP715: rounded = 4996, raw = 4996.179991, rounded_increase = 0, calc = [4996.141405 + (5000.000000 - 4996.141405) x 1.00%]
ENP716: rounded = 4996, raw = 4996.218191, rounded_increase = 0, calc = [4996.179991 + (5000.000000 - 4996.179991) x 1.00%]
ENP717: rounded = 4996, raw = 4996.256009, rounded_increase = 0, calc = [4996.218191 + (5000.000000 - 4996.218191) x 1.00%]
ENP718: rounded = 4996, raw = 4996.293449, rounded_increase = 0, calc = [4996.256009 + (5000.000000 - 4996.256009) x 1.00%]
ENP719: rounded = 4996, raw = 4996.330514, rounded_increase = 0, calc = [4996.293449 + (5000.000000 - 4996.293449) x 1.00%]
ENP720: rounded = 4996, raw = 4996.367209, rounded_increase = 0, calc = [4996.330514 + (5000.000000 - 4996.330514) x 1.00%]
ENP721: rounded = 4996, raw = 4996.403537, rounded_increase = 0, calc = [4996.367209 + (5000.000000 - 4996.367209) x 1.00%]
ENP722: rounded = 4996, raw = 4996.439502, rounded_increase = 0, calc = [4996.403537 + (5000.000000 - 4996.403537) x 1.00%]
ENP723: rounded = 4996, raw = 4996.475107, rounded_increase = 0, calc = [4996.439502 + (5000.000000 - 4996.439502) x 1.00%]
ENP724: rounded = 4997, raw = 4996.510355, rounded_increase = 0, calc = [4996.475107 + (5000.000000 - 4996.475107) x 1.00%]
ENP725: rounded = 4997, raw = 4996.545252, rounded_increase = 0, calc = [4996.510355 + (5000.000000 - 4996.510355) x 1.00%]
ENP726: rounded = 4997, raw = 4996.579799, rounded_increase = 0, calc = [4996.545252 + (5000.000000 - 4996.545252) x 1.00%]
ENP727: rounded = 4997, raw = 4996.614001, rounded_increase = 0, calc = [4996.579799 + (5000.000000 - 4996.579799) x 1.00%]
ENP728: rounded = 4997, raw = 4996.647861, rounded_increase = 0, calc = [4996.614001 + (5000.000000 - 4996.614001) x 1.00%]
ENP729: rounded = 4997, raw = 4996.681383, rounded_increase = 0, calc = [4996.647861 + (5000.000000 - 4996.647861) x 1.00%]
ENP730: rounded = 4997, raw = 4996.714569, rounded_increase = 0, calc = [4996.681383 + (5000.000000 - 4996.681383) x 1.00%]
ENP731: rounded = 4997, raw = 4996.747423, rounded_increase = 0, calc = [4996.714569 + (5000.000000 - 4996.714569) x 1.00%]
ENP732: rounded = 4997, raw = 4996.779949, rounded_increase = 0, calc = [4996.747423 + (5000.000000 - 4996.747423) x 1.00%]
ENP733: rounded = 4997, raw = 4996.812150, rounded_increase = 0, calc = [4996.779949 + (5000.000000 - 4996.779949) x 1.00%]
ENP734: rounded = 4997, raw = 4996.844028, rounded_increase = 0, calc = [4996.812150 + (5000.000000 - 4996.812150) x 1.00%]
ENP735: rounded = 4997, raw = 4996.875588, rounded_increase = 0, calc = [4996.844028 + (5000.000000 - 4996.844028) x 1.00%]
ENP736: rounded = 4997, raw = 4996.906832, rounded_increase = 0, calc = [4996.875588 + (5000.000000 - 4996.875588) x 1.00%]
ENP737: rounded = 4997, raw = 4996.937764, rounded_increase = 0, calc = [4996.906832 + (5000.000000 - 4996.906832) x 1.00%]
ENP738: rounded = 4997, raw = 4996.968386, rounded_increase = 0, calc = [4996.937764 + (5000.000000 - 4996.937764) x 1.00%]
ENP739: rounded = 4997, raw = 4996.998702, rounded_increase = 0, calc = [4996.968386 + (5000.000000 - 4996.968386) x 1.00%]
ENP740: rounded = 4997, raw = 4997.028715, rounded_increase = 0, calc = [4996.998702 + (5000.000000 - 4996.998702) x 1.00%]
ENP741: rounded = 4997, raw = 4997.058428, rounded_increase = 0, calc = [4997.028715 + (5000.000000 - 4997.028715) x 1.00%]
ENP742: rounded = 4997, raw = 4997.087844, rounded_increase = 0, calc = [4997.058428 + (5000.000000 - 4997.058428) x 1.00%]
ENP743: rounded = 4997, raw = 4997.116965, rounded_increase = 0, calc = [4997.087844 + (5000.000000 - 4997.087844) x 1.00%]
ENP744: rounded = 4997, raw = 4997.145796, rounded_increase = 0, calc = [4997.116965 + (5000.000000 - 4997.116965) x 1.00%]
ENP745: rounded = 4997, raw = 4997.174338, rounded_increase = 0, calc = [4997.145796 + (5000.000000 - 4997.145796) x 1.00%]
ENP746: rounded = 4997, raw = 4997.202594, rounded_increase = 0, calc = [4997.174338 + (5000.000000 - 4997.174338) x 1.00%]
ENP747: rounded = 4997, raw = 4997.230568, rounded_increase = 0, calc = [4997.202594 + (5000.000000 - 4997.202594) x 1.00%]
ENP748: rounded = 4997, raw = 4997.258263, rounded_increase = 0, calc = [4997.230568 + (5000.000000 - 4997.230568) x 1.00%]
ENP749: rounded = 4997, raw = 4997.285680, rounded_increase = 0, calc = [4997.258263 + (5000.000000 - 4997.258263) x 1.00%]
ENP750: rounded = 4997, raw = 4997.312823, rounded_increase = 0, calc = [4997.285680 + (5000.000000 - 4997.285680) x 1.00%]
ENP751: rounded = 4997, raw = 4997.339695, rounded_increase = 0, calc = [4997.312823 + (5000.000000 - 4997.312823) x 1.00%]
ENP752: rounded = 4997, raw = 4997.366298, rounded_increase = 0, calc = [4997.339695 + (5000.000000 - 4997.339695) x 1.00%]
ENP753: rounded = 4997, raw = 4997.392635, rounded_increase = 0, calc = [4997.366298 + (5000.000000 - 4997.366298) x 1.00%]
ENP754: rounded = 4997, raw = 4997.418709, rounded_increase = 0, calc = [4997.392635 + (5000.000000 - 4997.392635) x 1.00%]
ENP755: rounded = 4997, raw = 4997.444522, rounded_increase = 0, calc = [4997.418709 + (5000.000000 - 4997.418709) x 1.00%]
ENP756: rounded = 4997, raw = 4997.470076, rounded_increase = 0, calc = [4997.444522 + (5000.000000 - 4997.444522) x 1.00%]
ENP757: rounded = 4997, raw = 4997.495376, rounded_increase = 0, calc = [4997.470076 + (5000.000000 - 4997.470076) x 1.00%]
ENP758: rounded = 4998, raw = 4997.520422, rounded_increase = 0, calc = [4997.495376 + (5000.000000 - 4997.495376) x 1.00%]
ENP759: rounded = 4998, raw = 4997.545218, rounded_increase = 0, calc = [4997.520422 + (5000.000000 - 4997.520422) x 1.00%]
ENP760: rounded = 4998, raw = 4997.569765, rounded_increase = 0, calc = [4997.545218 + (5000.000000 - 4997.545218) x 1.00%]
ENP761: rounded = 4998, raw = 4997.594068, rounded_increase = 0, calc = [4997.569765 + (5000.000000 - 4997.569765) x 1.00%]
ENP762: rounded = 4998, raw = 4997.618127, rounded_increase = 0, calc = [4997.594068 + (5000.000000 - 4997.594068) x 1.00%]
ENP763: rounded = 4998, raw = 4997.641946, rounded_increase = 0, calc = [4997.618127 + (5000.000000 - 4997.618127) x 1.00%]
ENP764: rounded = 4998, raw = 4997.665526, rounded_increase = 0, calc = [4997.641946 + (5000.000000 - 4997.641946) x 1.00%]
ENP765: rounded = 4998, raw = 4997.688871, rounded_increase = 0, calc = [4997.665526 + (5000.000000 - 4997.665526) x 1.00%]
ENP766: rounded = 4998, raw = 4997.711982, rounded_increase = 0, calc = [4997.688871 + (5000.000000 - 4997.688871) x 1.00%]
ENP767: rounded = 4998, raw = 4997.734863, rounded_increase = 0, calc = [4997.711982 + (5000.000000 - 4997.711982) x 1.00%]
ENP768: rounded = 4998, raw = 4997.757514, rounded_increase = 0, calc = [4997.734863 + (5000.000000 - 4997.734863) x 1.00%]
ENP769: rounded = 4998, raw = 4997.779939, rounded_increase = 0, calc = [4997.757514 + (5000.000000 - 4997.757514) x 1.00%]
ENP770: rounded = 4998, raw = 4997.802139, rounded_increase = 0, calc = [4997.779939 + (5000.000000 - 4997.779939) x 1.00%]
ENP771: rounded = 4998, raw = 4997.824118, rounded_increase = 0, calc = [4997.802139 + (5000.000000 - 4997.802139) x 1.00%]
ENP772: rounded = 4998, raw = 4997.845877, rounded_increase = 0, calc = [4997.824118 + (5000.000000 - 4997.824118) x 1.00%]
ENP773: rounded = 4998, raw = 4997.867418, rounded_increase = 0, calc = [4997.845877 + (5000.000000 - 4997.845877) x 1.00%]
ENP774: rounded = 4998, raw = 4997.888744, rounded_increase = 0, calc = [4997.867418 + (5000.000000 - 4997.867418) x 1.00%]
ENP775: rounded = 4998, raw = 4997.909856, rounded_increase = 0, calc = [4997.888744 + (5000.000000 - 4997.888744) x 1.00%]
ENP776: rounded = 4998, raw = 4997.930758, rounded_increase = 0, calc = [4997.909856 + (5000.000000 - 4997.909856) x 1.00%]
ENP777: rounded = 4998, raw = 4997.951450, rounded_increase = 0, calc = [4997.930758 + (5000.000000 - 4997.930758) x 1.00%]
ENP778: rounded = 4998, raw = 4997.971936, rounded_increase = 0, calc = [4997.951450 + (5000.000000 - 4997.951450) x 1.00%]
ENP779: rounded = 4998, raw = 4997.992216, rounded_increase = 0, calc = [4997.971936 + (5000.000000 - 4997.971936) x 1.00%]
ENP780: rounded = 4998, raw = 4998.012294, rounded_increase = 0, calc = [4997.992216 + (5000.000000 - 4997.992216) x 1.00%]
ENP781: rounded = 4998, raw = 4998.032171, rounded_increase = 0, calc = [4998.012294 + (5000.000000 - 4998.012294) x 1.00%]
ENP782: rounded = 4998, raw = 4998.051850, rounded_increase = 0, calc = [4998.032171 + (5000.000000 - 4998.032171) x 1.00%]
ENP783: rounded = 4998, raw = 4998.071331, rounded_increase = 0, calc = [4998.051850 + (5000.000000 - 4998.051850) x 1.00%]
ENP784: rounded = 4998, raw = 4998.090618, rounded_increase = 0, calc = [4998.071331 + (5000.000000 - 4998.071331) x 1.00%]
ENP785: rounded = 4998, raw = 4998.109712, rounded_increase = 0, calc = [4998.090618 + (5000.000000 - 4998.090618) x 1.00%]
ENP786: rounded = 4998, raw = 4998.128615, rounded_increase = 0, calc = [4998.109712 + (5000.000000 - 4998.109712) x 1.00%]
ENP787: rounded = 4998, raw = 4998.147328, rounded_increase = 0, calc = [4998.128615 + (5000.000000 - 4998.128615) x 1.00%]
ENP788: rounded = 4998, raw = 4998.165855, rounded_increase = 0, calc = [4998.147328 + (5000.000000 - 4998.147328) x 1.00%]
ENP789: rounded = 4998, raw = 4998.184197, rounded_increase = 0, calc = [4998.165855 + (5000.000000 - 4998.165855) x 1.00%]
ENP790: rounded = 4998, raw = 4998.202355, rounded_increase = 0, calc = [4998.184197 + (5000.000000 - 4998.184197) x 1.00%]
ENP791: rounded = 4998, raw = 4998.220331, rounded_increase = 0, calc = [4998.202355 + (5000.000000 - 4998.202355) x 1.00%]
ENP792: rounded = 4998, raw = 4998.238128, rounded_increase = 0, calc = [4998.220331 + (5000.000000 - 4998.220331) x 1.00%]
ENP793: rounded = 4998, raw = 4998.255746, rounded_increase = 0, calc = [4998.238128 + (5000.000000 - 4998.238128) x 1.00%]
ENP794: rounded = 4998, raw = 4998.273189, rounded_increase = 0, calc = [4998.255746 + (5000.000000 - 4998.255746) x 1.00%]
ENP795: rounded = 4998, raw = 4998.290457, rounded_increase = 0, calc = [4998.273189 + (5000.000000 - 4998.273189) x 1.00%]
ENP796: rounded = 4998, raw = 4998.307553, rounded_increase = 0, calc = [4998.290457 + (5000.000000 - 4998.290457) x 1.00%]
ENP797: rounded = 4998, raw = 4998.324477, rounded_increase = 0, calc = [4998.307553 + (5000.000000 - 4998.307553) x 1.00%]
ENP798: rounded = 4998, raw = 4998.341232, rounded_increase = 0, calc = [4998.324477 + (5000.000000 - 4998.324477) x 1.00%]
ENP799: rounded = 4998, raw = 4998.357820, rounded_increase = 0, calc = [4998.341232 + (5000.000000 - 4998.341232) x 1.00%]
ENP800: rounded = 4998, raw = 4998.374242, rounded_increase = 0, calc = [4998.357820 + (5000.000000 - 4998.357820) x 1.00%]
ENP801: rounded = 4998, raw = 4998.390499, rounded_increase = 0, calc = [4998.374242 + (5000.000000 - 4998.374242) x 1.00%]
ENP802: rounded = 4998, raw = 4998.406594, rounded_increase = 0, calc = [4998.390499 + (5000.000000 - 4998.390499) x 1.00%]
ENP803: rounded = 4998, raw = 4998.422528, rounded_increase = 0, calc = [4998.406594 + (5000.000000 - 4998.406594) x 1.00%]
ENP804: rounded = 4998, raw = 4998.438303, rounded_increase = 0, calc = [4998.422528 + (5000.000000 - 4998.422528) x 1.00%]
ENP805: rounded = 4998, raw = 4998.453920, rounded_increase = 0, calc = [4998.438303 + (5000.000000 - 4998.438303) x 1.00%]
ENP806: rounded = 4998, raw = 4998.469381, rounded_increase = 0, calc = [4998.453920 + (5000.000000 - 4998.453920) x 1.00%]
ENP807: rounded = 4998, raw = 4998.484687, rounded_increase = 0, calc = [4998.469381 + (5000.000000 - 4998.469381) x 1.00%]
ENP808: rounded = 4998, raw = 4998.499840, rounded_increase = 0, calc = [4998.484687 + (5000.000000 - 4998.484687) x 1.00%]
ENP809: rounded = 4999, raw = 4998.514842, rounded_increase = 0, calc = [4998.499840 + (5000.000000 - 4998.499840) x 1.00%]
ENP810: rounded = 4999, raw = 4998.529693, rounded_increase = 0, calc = [4998.514842 + (5000.000000 - 4998.514842) x 1.00%]
ENP811: rounded = 4999, raw = 4998.544396, rounded_increase = 0, calc = [4998.529693 + (5000.000000 - 4998.529693) x 1.00%]
ENP812: rounded = 4999, raw = 4998.558952, rounded_increase = 0, calc = [4998.544396 + (5000.000000 - 4998.544396) x 1.00%]
ENP813: rounded = 4999, raw = 4998.573363, rounded_increase = 0, calc = [4998.558952 + (5000.000000 - 4998.558952) x 1.00%]
ENP814: rounded = 4999, raw = 4998.587629, rounded_increase = 0, calc = [4998.573363 + (5000.000000 - 4998.573363) x 1.00%]
ENP815: rounded = 4999, raw = 4998.601753, rounded_increase = 0, calc = [4998.587629 + (5000.000000 - 4998.587629) x 1.00%]
ENP816: rounded = 4999, raw = 4998.615735, rounded_increase = 0, calc = [4998.601753 + (5000.000000 - 4998.601753) x 1.00%]
ENP817: rounded = 4999, raw = 4998.629578, rounded_increase = 0, calc = [4998.615735 + (5000.000000 - 4998.615735) x 1.00%]
ENP818: rounded = 4999, raw = 4998.643282, rounded_increase = 0, calc = [4998.629578 + (5000.000000 - 4998.629578) x 1.00%]
ENP819: rounded = 4999, raw = 4998.656850, rounded_increase = 0, calc = [4998.643282 + (5000.000000 - 4998.643282) x 1.00%]
ENP820: rounded = 4999, raw = 4998.670281, rounded_increase = 0, calc = [4998.656850 + (5000.000000 - 4998.656850) x 1.00%]
ENP821: rounded = 4999, raw = 4998.683578, rounded_increase = 0, calc = [4998.670281 + (5000.000000 - 4998.670281) x 1.00%]
ENP822: rounded = 4999, raw = 4998.696742, rounded_increase = 0, calc = [4998.683578 + (5000.000000 - 4998.683578) x 1.00%]
ENP823: rounded = 4999, raw = 4998.709775, rounded_increase = 0, calc = [4998.696742 + (5000.000000 - 4998.696742) x 1.00%]
ENP824: rounded = 4999, raw = 4998.722677, rounded_increase = 0, calc = [4998.709775 + (5000.000000 - 4998.709775) x 1.00%]
ENP825: rounded = 4999, raw = 4998.735450, rounded_increase = 0, calc = [4998.722677 + (5000.000000 - 4998.722677) x 1.00%]
ENP826: rounded = 4999, raw = 4998.748096, rounded_increase = 0, calc = [4998.735450 + (5000.000000 - 4998.735450) x 1.00%]
ENP827: rounded = 4999, raw = 4998.760615, rounded_increase = 0, calc = [4998.748096 + (5000.000000 - 4998.748096) x 1.00%]
ENP828: rounded = 4999, raw = 4998.773009, rounded_increase = 0, calc = [4998.760615 + (5000.000000 - 4998.760615) x 1.00%]
ENP829: rounded = 4999, raw = 4998.785279, rounded_increase = 0, calc = [4998.773009 + (5000.000000 - 4998.773009) x 1.00%]
ENP830: rounded = 4999, raw = 4998.797426, rounded_increase = 0, calc = [4998.785279 + (5000.000000 - 4998.785279) x 1.00%]
ENP831: rounded = 4999, raw = 4998.809452, rounded_increase = 0, calc = [4998.797426 + (5000.000000 - 4998.797426) x 1.00%]
ENP832: rounded = 4999, raw = 4998.821357, rounded_increase = 0, calc = [4998.809452 + (5000.000000 - 4998.809452) x 1.00%]
ENP833: rounded = 4999, raw = 4998.833144, rounded_increase = 0, calc = [4998.821357 + (5000.000000 - 4998.821357) x 1.00%]
